;CD_STATION;NUM_COM;NOM_COM;NUM_DEP;codagence;ALTITUDE;PROFONDEUR_MAXI_POINT;Unité_coord_fictifs;X_FICT_L93;Y_FICT_L93;CD_ME_v2;CD_ME_niv1_surf;reseau2009;reseau2010;reseau2011;reseau2012;reseau2013;reseau2014;fi_ma_2007;fi_ma_2008;fi_ma_2009;fi_ma_2010;fi_ma_2011;fi_ma_2012;fi_ma_2013;fi_ma_2014
134;06525X0061/P;01303;PONCIN;01;AERM&C;320.0;;01303_ _FRDG149;887452.446102;6554558.5242;DG149;DG149;Hors RCS et RCO;;;;;;oui;;oui;;;;;
135;06537X0011/308A;01308;POUGNY;01;AERM&C;333.0;12;01308_FRDG231_FRDG517;926711.638402;6564743.1928;DG517;DG517;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;oui;;oui;;oui;oui;oui
136;06537X0097/P00987;01308;POUGNY;01;AERM&C;333.0;;01308_FRDG231_FRDG517;928956.375302;6565427.1368;DG231;DG517;Hors RCS et RCO;;;;;;oui;oui;oui;;;;;
137;06537X0014/F2;01308;POUGNY;01;AERM&C;332.5;14.6;01308_FRDG231_FRDG517;926768.582902;6564400.7203;DG231;DG517;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
138;07243X0062/P;01310;PREMEYZEL;01;AERM&C;298.0;;01310_ _FRDG149;906762.016002;6513959.9155;DG149;DG149;Hors RCS et RCO;;;;;;oui;;oui;;;;;
139;07002X0011/HY;01311;PREMILLIEU;01;AERM&C;929.0;;01311_ _FRDG149;898612.511502;6532835.9163;DG149;DG149;Hors RCS et RCO;;;;;;oui;;;;;;;
140;06257X0002/320A;01320;REPLONGES;01;AERM&C;172.0;17;01320_FRDG505_FRDG361;842211.336301;6581106.4436;DG361;DG361;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;;oui;oui;oui;oui;oui;oui;oui
141;06257X0138/P00477;01320;REPLONGES;01;AERM&C;172.0;;01320_FRDG505_FRDG361;842091.135501;6578990.5102;DG361;DG361;Hors RCS et RCO;;;;;;;;oui;;;;;
142;06257X0137/P00476;01320;REPLONGES;01;AERM&C;172.0;;01320_FRDG505_FRDG361;843003.610801;6581996.3342;DG361;DG361;Hors RCS et RCO;;;;;;oui;;;;;;;
143;06508X0025/F1;01328;ROMANS;01;AERM&C;237.0;36.5;01328_FRDG177_FRDG525;854697.833101;6559975.3116;DG177;DG525;Hors RCS et RCO;horsRCSRCODRIRE;;;;RCOseul;;oui;;;;;;
144;07003X0006/329A;01329;ROSSILLON;01;AERM&C;339.0;25.8;01329_ _FRDG149;899330.068402;6529708.5335;DG149;DG149;Hors RCS et RCO;;;;;;;;oui;;;;;
145;06991X0002/P;01342;SAINTE-CROIX;01;AERM&C;241.0;30;01342_FRDG177_FRDG525;860463.413701;6535607.6304;DG177;DG525;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
146;06502X0199/P00552;01348;SAINT-DIDIER-SUR-CHALARONNE;01;AERM&C;172.0;;01348_FRDG225_FRDG361;838478.307101;6565652.1451;DG361;DG361;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
147;06502X0170/348A;01348;SAINT-DIDIER-SUR-CHALARONNE;01;AERM&C;172.0;;01348_FRDG225_FRDG361;839007.448901;6569226.5839;DG361;DG361;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;
148;06288X0078/354B;01354;SAINT-GENIS-POUILLY;01;AERM&C;470.0;;01354_FRDG208_FRDG517;933283.173402;6576292.9489;DG517;DG517;Hors RCS et RCO;;;;;;oui;oui;oui;;;;;
149;07007X0004/358E;01358;SAINT-GERMAIN-LES-PAROISSES;01;AERM&C;338.0;;01358_ _FRDG149;903685.528502;6522097.003;DG149;DG149;Hors RCS et RCO;;;;;;;oui;;;;;;
150;06533X0054/91;01360;SAINT-JEAN-DE-GONVILLE;01;AERM&C;487.0;8;01360_FRDG231_FRDG517;927897.025502;6572040.4293;;DG517;Hors RCS et RCO;;;;;;;oui;;;;;;
151;06993X0140/P;01361;SAINT-JEAN-DE-NIOST;01;AERM&C;205.0;18;01361_FRDG240_FRDG390;872927.525901;6527771.6991;DG390;DG390;Hors RCS et RCO;;;;;RCOseul;oui;;oui;;;;;
152;06754X0053/F1;01363;SAINT-JEAN-LE-VIEUX;01;AERM&C;245.0;20;01363_FRDG240_FRDG389;882288.425402;6550955.4198;;DG389;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
153;06526X0067/P;01373;SAINT-MARTIN-DU-FRENE;01;AERM&C;528.0;28;01373_ _FRDG149;900163.327302;6562472.7751;DG149;DG149;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
154;06984X0025/HY;01376;SAINT-MAURICE-DE-BEYNOST;01;AERM&C;225.0;;01376_FRDG177_FRDG525;853455.073301;6529283.9775;DG177;DG525;RCO Seul;;RCOseul;RCOseul;RCOseul;RCOseul;oui;;oui;;;oui;oui;
155;06984C0012/376A;01376;SAINT-MAURICE-DE-BEYNOST;01;AERM&C;230.0;;01376_FRDG177_FRDG525;852127.176101;6530352.3985;DG177;DG525;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui
156;06992X0108/378A;01378;SAINT-MAURICE-DE-GOURDANS;01;AERM&C;189.0;15;01378_FRDG240_FRDG326;865947.714601;6526050.4325;DG326;DG326;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui
157;06757X0064/P;01379;SAINT-MAURICE-DE-REMENS;01;AERM&C;232.0;;01379_FRDG240_FRDG389;877286.959802;6543757.2547;DG389;DG389;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
158;06757X0063/379B;01379;SAINT-MAURICE-DE-REMENS;01;AERM&C;223.0;24.4;01379_FRDG240_FRDG389;875231.604901;6542342.4009;DG389;DG389;Hors RCS et RCO;;;;;;oui;;oui;;;;;
159;06765X0015/F;01384;SAINT-RAMBERT-EN-BUGEY;01;AERM&C;280.0;16.4;01384_ _FRDG149;891128.889402;6539624.5259;DG149;DG149;Hors RCS et RCO;;;;;;oui;;;;;;;
160;06512X0034/P2;01385;SAINT-REMY;01;AERM&C;220.0;14;01385_FRDG212_FRDG177;867743.560901;6567825.1704;DG177;DG177;Hors RCS et RCO;;;;;;oui;;oui;;;;;
161;06994X0036/P;01386;SAINT-SORLIN-EN-BUGEY;01;AERM&C;225.0;9.1;01386_ _FRDG149;884803.674802;6535576.3574;DG326;DG149;Hors RCS et RCO;;;;;;oui;;;;;;;
162;06997X0196/SCE;01390;SAINT-VULBAS;01;AERM&C;198.0;;01390_FRDG240_FRDG326;875813.091401;6524139.548;DG390;DG326;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui
163;06993X0099/SR1;01390;SAINT-VULBAS;01;AERM&C;200.0;;01390_FRDG240_FRDG390;877847.244302;6530027.4055;DG390;DG390;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
164;06264X0005/HY;01391;SALAVRE;01;AERM&C;257.0;;01391_ _FRDG140;880236.691502;6587272.7568;DG140;DG140;Hors RCS et RCO;;;;;;oui;;;;;;;
165;06264X0004/S;01391;SALAVRE;01;AERM&C;268.0;;01391_ _FRDG140;881368.981802;6588360.5947;DG140;DG140;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
166;06522X0005/HY;01392;SAMOGNAT;01;AERM&C;419.0;;01392_ _FRDG149;899609.130102;6574578.7174;;DG149;Hors RCS et RCO;;;;;;;;oui;;;;;
167;06994X0037/P;01396;SAULT-BRENAZ;01;AERM&C;198.0;;01396_FRDG149_FRDG326;884924.696602;6532532.6892;DG326;DG326;Hors RCS et RCO;;;;;;oui;oui;;;;;;
168;07001X0284/F;01396;SAULT-BRENAZ;01;AERM&C;204.0;;01396_FRDG149_FRDG326;885364.977802;6532656.7529;;DG326;Hors RCS et RCO;;;;;;;oui;;;;;;
169;07006X0023/HY;01400;SEILLONNAZ;01;AERM&C;440.0;;01400_ _FRDG149;894253.838602;6525639.9992;DG149;DG149;Hors RCS et RCO;;;;;;;oui;;;;;;
170;07001X0271/403A;01403;SERRIERES-DE-BRIORD;01;AERM&C;216.0;;01403_FRDG149_FRDG326;889773.674102;6526974.5664;DG326;DG326;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
171;06525X0068/F;01404;SERRIERES-SUR-AIN;01;AERM&C;270.0;18.3;01404_ _FRDG149;887810.476302;6563156.2126;DG149;DG149;Hors RCS et RCO;;;;;;oui;;;;;;;
172;07001X0275/411;01411;SOUCLIN;01;AERM&C;660.0;;01411_ _FRDG149;886182.737302;6533892.0239;DG149;DG149;Hors RCS et RCO;;;;;;oui;;;;;;;
173;06504X0018/F;01412;SULIGNAT;01;AERM&C;210.0;76;01412_FRDG177_FRDG525;849487.187401;6564303.2655;DG177;DG525;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;
174;07004X0024/415A;01415;TALISSIEU;01;AERM&C;235.0;;01415_FRDG511_FRDG330;909916.427802;6532928.3549;DG330;DG330;Hors RCS et RCO;;;;;;;;oui;;;;;
175;06766X0026/416A3;01416;TENAY;01;AERM&C;445.0;;01416_ _FRDG149;895159.037702;6542319.349;DG149;DG149;Hors RCS et RCO;;;;;;oui;;;;;;;
176;07003X0016/417A2;01417;THEZILLIEU;01;AERM&C;816.0;;01417_ _FRDG149;899975.235702;6536923.6902;DG149;DG149;Hors RCS et RCO;;;;;;;oui;;;;;;
177;06984D0003/F;01418;THIL;01;AERM&C;180.0;19.75;01418_FRDG240_FRDG326;857786.307301;6527002.0333;DG326;DG326;Hors RCS et RCO;horsRCSRCODRIRE;;;;RCOseul;;;;;;;;oui
178;06533X0077/SCE;01419;THOIRY;01;AERM&C;489.0;;01419_FRDG208_FRDG517;929553.271902;6574090.6539;;DG517;;;;;;RCSseul;;;;;;;;oui
179;06765X0020/421A1;01421;TORCIEU;01;AERM&C;355.0;;01421_ _FRDG149;885949.787202;6540434.3241;DG149;DG149;Hors RCS et RCO;;;;;;;;oui;;;;;
180;06518X0028/F;01422;TOSSIAT;01;AERM&C;260.5;39;01422_FRDG177_FRDG342;876891.531202;6560747.6607;DG342;DG342;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
181;06984A0278/P0057;01424;TRAMOYES;01;AERM&C;293.0;;01424_FRDG177_FRDG525;852077.165701;6531627.0003;DG177;DG525;Hors RCS et RCO;;;;;;oui;;;;;;;
182;06746X0067/427A2;01427;TREVOUX;01;AERM&C;173.0;;01427_FRDG225_FRDG361;836902.275001;6539192.6378;DG361;DG361;Hors RCS et RCO;;;;;RCOseul;oui;;oui;;;;;
183;06758X0062/HY;01431;VAUX-EN-BUGEY;01;AERM&C;170.0;;01431_ _FRDG149;884135.573902;6538301.2311;DG149;DG149;Hors RCS et RCO;;;;;;oui;;;;;;;
184;06268X0017/SCE;01432;VERJON;01;AERM&C;230.0;;01432_ _FRDG140;880456.166402;6586423.9253;DG140;DG140;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;oui;;;;oui;
185;06755X0001/F;01434;VERSAILLEUX;01;AERM&C;282.0;24.7;01434_FRDG177_FRDG525;861909.524101;6546093.9372;DG177;DG525;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
186;06284X1010/HY;01436;VESANCY;01;AERM&C;700.0;;01436_FRDG208_FRDG517;937256.728602;6588543.2341;DG517;DG517;Hors RCS et RCO;;;;;;;oui;;;;;;
187;06284X1031/P00894;01436;VESANCY;01;AERM&C;700.0;;01436_FRDG208_FRDG517;937502.756002;6587703.807;DG517;DG517;Hors RCS et RCO;;;;;;;;oui;;;;;
188;06526X0066/HY;01441;VIEU-D'IZENAVE;01;AERM&C;590.0;;01441_ _FRDG149;896259.914602;6557053.1038;DG149;DG149;Hors RCS et RCO;;;;;;oui;;;;;;;
189;06744X0012/443A;01443;VILLARS-LES-DOMBES;01;AERM&C;282.0;18;01443_FRDG177_FRDG525;857623.419701;6547771.6943;DG177;DG525;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
190;06744X0003/P2;01443;VILLARS-LES-DOMBES;01;AERM&C;279.0;28.5;01443_FRDG177_FRDG525;856355.336601;6544286.2886;DG177;DG525;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
191;07001X0268/HY;01444;VILLEBOIS;01;AERM&C;480.0;;01444_ _FRDG149;891571.476802;6530324.5106;DG149;DG149;Hors RCS et RCO;;;;;;oui;;oui;;;;;
192;07001X0009/S;01444;VILLEBOIS;01;AERM&C;217.0;25;01444_ _FRDG149;890258.191202;6529197.2702;;DG149;Hors RCS et RCO;;;;;;;oui;;;;;;
193;06753X0004/F;01449;VILLETTE-SUR-AIN;01;AERM&C;225.0;6.2;01449_FRDG240_FRDG389;875871.919602;6545622.8681;DG389;DG389;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
194;06757X0009/F;01450;VILLIEU-LOYES-MOLLON;01;AERM&C;215.0;;01450_FRDG240_FRDG389;874313.166401;6539794.6281;DG389;DG389;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
195;07003X0021/P00195;01452;VIRIEU-LE-GRAND;01;AERM&C;395.0;;01452_ _FRDG149;905243.748902;6530704.5189;DG149;DG149;Hors RCS et RCO;;;;;;;;oui;;;;;
196;07003X0011/452A2;01452;VIRIEU-LE-GRAND;01;AERM&C;355.0;;01452_ _FRDG149;903716.430902;6530990.417;DG149;DG149;Hors RCS et RCO;;;;;;oui;;;;;;;
197;07004X0028/453A1;01453;VIRIEU-LE-PETIT;01;AERM&C;1003.0;;01453_ _FRDG148;913549.893702;6537573.171;DG148;DG148;Hors RCS et RCO;;;;;;;;oui;;;;;
198;06768X0014/453A5;01453;VIRIEU-LE-PETIT;01;AERM&C;727.0;;01453_ _FRDG511;911608.952302;6537217.9185;DG148;DG511;Hors RCS et RCO;;;;;;oui;;;;;;;
199;00675X0006/P-C;02004;AGNICOURT-ET-SECHELLES;02;AESN;120.0;14.5;02004_FRHG218_FRHG206;771289.696101;6957969.2287;;HG206;Hors RCS et RCO;;;;;;;oui;;;;;;
200;01074X0002/F;02013;AMIFONTAINE;02;AESN;69.0;14.5;02013_FRHG218_FRHG207;769157.140601;6935069.5001;;HG207;Hors RCS et RCO;;;;;;;oui;;;;;;
201;00657X0048/F.AEP;02017;ANGUILCOURT-LE-SART;02;AESN;67.0;40;02017_FRHG218_FRHG206;732073.3378;6954570.4942;;HG206;Hors RCS et RCO;;;;;;;;oui;;;;;
202;01304X0090/F.AEP;02022;ARCY-SAINTE-RESTITUE;02;AESN;94.0;65;02022_FRHG218_FRHG106;734316.118;6905697.5242;;HG106;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
203;01304X0065/HY;02022;ARCY-SAINTE-RESTITUE;02;AESN;95.0;0;02022_FRHG218_FRHG106;737284.9118;6906848.1109;;HG106;Hors RCS et RCO;;;;;;oui;;oui;;;;;
204;01306X0044/HY;02023;ARMENTIERES-SUR-OURCQ;02;AESN;94.0;;02023_FRHG218_FRHG105;728586.5609;6897321.6032;HG105;HG105;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
205;00488X0042/F;02029;ATTILLY;02;AEAP;75.0;30;02029_ _FRAG013;710306.5269;6973119.057;AG013;AG013;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;;oui;
206;00673X0087/P;02031;AUBENTON;02;AESN;173.0;6.27;02031_ _FRHG309;786473.348301;6971725.033;;HG309;Hors RCS et RCO;;;;;;oui;;;;;;;
207;00667X0002/F;02039;AUTREMENCOURT;02;AESN;110.0;35;02039_FRHG218_FRHG206;756042.053601;6955149.1916;;HG206;Hors RCS et RCO;;;;;;oui;;oui;;;;;
208;00492X0098/F;02057;BEAUREVOIR;02;AEAP;112.0;40;02057_ _FRAG010;724556.4088;6986832.6039;;AG010;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
209;00491X0066/P;02057;BEAUREVOIR;02;AEAP;142.0;52.68;02057_ _FRAG010;726534.5071;6988141.4065;;AG010;Hors RCS et RCO;;;;;;;oui;;;;;;
210;00493X0051/F;02061;BECQUIGNY;02;AEAP;161.37;120;02061_ _FRAG010;732200.1949;6990930.2452;;AG010;Hors RCS et RCO;;;;;;;;oui;;;;;
211;00491X0086/F;02065;BELLICOURT;02;AEAP;145.0;80;02065_ _FRAG013;716193.0584;6985003.0763;;AG013;Hors RCS et RCO;;;;;;oui;;oui;;;;;
212;00655X0122/F;02066;BENAY;02;AESN;87.0;45;02066_FRHG218_FRAG013;721246.6397;6963129.7772;;AG013;Hors RCS et RCO;;;;;;oui;;oui;;;;;
213;00655X0008/F;02066;BENAY;02;AESN;119.0;70;02066_FRHG218_FRAG013;721086.7337;6963187.7795;;AG013;Hors RCS et RCO;;;;;;;;oui;;;;;
214;01302X0032/HY;02082;BEUGNEUX;02;AESN;165.0;0;02082_FRHG218_FRHG105;729610.087;6904642.4481;;HG105;Hors RCS et RCO;;;;;;oui;;;;;;;
215;01303X0082/ST-PIE;02082;BEUGNEUX;02;AESN;188.0;;02082_FRHG218_FRHG105;729797.1957;6902345.5367;;HG105;Hors RCS et RCO;;;;;;;oui;;;;;;
216;01307X0117/SCE;02083;BEUVARDES;02;AESN;190.0;;02083_FRHG218_FRHG105;737369.5287;6891676.5489;HG105;HG105;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
217;01075X0049/HY;02091;BLANZY-LES-FISMES;02;AESN;135.0;0;02091_FRHG207_FRHG106;748370.0018;6915884.0439;;HG106;Hors RCS et RCO;;;;;;oui;;oui;;;;;
218;00493X0159/F2;02095;BOHAIN-EN-VERMANDOIS;02;AEAP;130.0;47;02095_ _FRAG010;730563.7936;6987812.2008;;AG010;Hors RCS et RCO;;;;;;;oui;;;;;;
219;00493X0083/P2;02095;BOHAIN-EN-VERMANDOIS;02;AEAP;138.0;52.2;02095_ _FRAG010;732318.0097;6989784.9438;;AG010;Hors RCS et RCO;;;;;;;oui;;;;;;
220;00844X0021/F;02097;BONCOURT;02;AESN;133.0;102.5;02097_FRHG218_FRHG206;769876.827601;6949334.8868;;HG206;Hors RCS et RCO;;;;;;oui;;;;;;;
221;00851X0009/PAEP;02097;BONCOURT;02;AESN;95.0;23.7;02097_FRHG218_FRHG206;769693.756501;6947982.0011;;HG206;Hors RCS et RCO;;;;;;;oui;;;;;;
222;01561X0066/HY;02099;BONNESVALYN;02;AESN;145.0;0;02099_FRHG218_FRHG105;723947.9321;6892241.2143;;HG105;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
223;00667X0032/HY;02101;BOSMONT-SUR-SERRE;02;AESN;95.0;0;02101_FRHG218_FRHG206;763725.757101;6960938.0796;;HG206;Hors RCS et RCO;;;;;;oui;;;;;;;
224;00515X0118/HY;02109;LA BOUTEILLE;02;AESN;150.0;;02109_FRHG309_FRHG214;770481.793501;6976727.1455;HG214;HG214;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;oui;oui;oui;oui;oui;oui
225;01068X0176/F5;02110;BRAINE;02;AESN;52.5;24;02110_FRHG207_FRHG106;739388.5781;6915437.8877;;HG106;Hors RCS et RCO;;;;;;oui;;oui;;;;;
226;01068X0211/F;02110;BRAINE;02;AESN;52.0;23.3;02110_FRHG207_FRHG106;739747.534;6914970.0891;HG106;HG106;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;;;oui;oui;oui;oui;oui
227;00492X0085/PC;02112;BRANCOURT-LE-GRAND;02;AEAP;130.0;27.32;02112_ _FRAG010;726898.7023;6987184.8185;;AG010;Hors RCS et RCO;;;;;;oui;;;;;;;
228;01062X0067/HY;02118;BRAYE;02;AESN;65.0;0;02118_FRHG206_FRHG106;726969.0702;6924827.6946;;HG106;Hors RCS et RCO;;;;;;;oui;;;;;;
229;01066X0184/P;02131;BUCY-LE-LONG;02;AESN;44.7;7.5;02131_FRHG106_FRHG003;728337.9375;6919286.8318;;HG003;Hors RCS et RCO;;;;;;oui;;;;;;;
230;00844X0034/F;02133;BUCY-LES-PIERREPONT;02;AESN;107.0;44;02133_FRHG218_FRHG206;765273.768901;6951163.681;;HG206;Hors RCS et RCO;;;;;;;oui;;;;;;
231;00504X0102/F;02141;LA CAPELLE;02;AESN;222.0;18.64;02141_ _FRB2G017;764797.929201;6987200.6211;;B2G017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
232;00838X0006/F;02151;CERNY-LES-BUCY;02;AESN;87.0;45;02151_FRHG218_FRHG206;739241.2078;6942538.1376;HG206;HG206;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;;;oui;;;;
233;00675X0003/F;02160;CHAOURSE;02;AESN;152.0;39.9;02160_FRHG218_FRHG206;769622.819201;6955986.2895;;HG206;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;
234;01575X1029/HY;02161;LA CHAPELLE-MONTHODON;02;AESN;124.0;;02161_FRHG218_FRHG103;746561.8485;6878986.3946;;HG103;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
235;01575X1048/HY;02161;LA CHAPELLE-MONTHODON;02;AESN;126.0;;02161_FRHG218_FRHG103;748183.0074;6880534.8377;;HG103;Hors RCS et RCO;;;;;;oui;;;;;;;
236;00824X0122/F3;02173;CHAUNY;02;AESN;74.0;95;02173_FRHG205_FRHG106;714420.403;6947885.5078;;HG106;Hors RCS et RCO;;;;;;oui;;oui;;;;;
237;00824X0011/F2;02173;CHAUNY;02;AESN;64.45;80;02173_FRHG205_FRHG106;716501.4644;6948252.697;;HG106;Hors RCS et RCO;;;;;;;oui;;;;;;
238;01061X0047/HY;02175;CHAVIGNY;02;AESN;115.0;0;02175_FRHG206_FRHG106;721752.8707;6923852.3914;;HG106;Hors RCS et RCO;;;;;;;oui;;;;;;
239;00845X0018/HY;02177;CHERET;02;AESN;138.0;0;02177_FRHG206_FRHG106;749063.5585;6935815.6871;HG106;HG106;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;;oui;oui;oui;oui;oui;oui
240;01311X0062/HY;02179;CHERY-CHARTREUVE;02;AESN;165.0;0;02179_FRHG207_FRHG106;743769.2829;6904718.2486;;HG106;Hors RCS et RCO;;;;;;;;oui;;;;;
241;01566X0244/P11;02186;CHEZY-SUR-MARNE;02;AESN;59.0;11;02186_FRHG218_FRHG103;727702.0513;6875332.1914;;HG103;Hors RCS et RCO;;;;;;;oui;oui;;;;;
242;01566X0229/C2;02186;CHEZY-SUR-MARNE;02;AESN;59.0;12.3;02186_FRHG218_FRHG103;727380.2681;6876141.1029;;HG103;Hors RCS et RCO;;;;;;oui;oui;oui;;;;;
243;01566X0228/C1;02186;CHEZY-SUR-MARNE;02;AESN;60.0;10.5;02186_FRHG218_FRHG103;728369.1055;6874355.8104;;HG103;Hors RCS et RCO;;;;;;oui;oui;oui;;;;;
244;01067X0194/F;02195;CIRY-SALSOGNE;02;AESN;46.0;22.45;02195_FRHG106_FRHG003;733763.2141;6921282.8264;;HG003;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
245;01067X0003/F;02195;CIRY-SALSOGNE;02;AESN;46.0;19.3;02195_FRHG106_FRHG003;734109.7176;6920253.1932;;HG003;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
246;00838X0027/F;02196;CLACY-ET-THIERRET;02;AESN;68.0;6.75;02196_FRHG218_FRHG206;741843.5487;6939833.9658;;HG206;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
247;00648X0008/F;02199;CLASTRES;02;AEAP;83.0;50;02199_FRHG218_FRAG013;718186.5575;6962468.928;;AG013;Hors RCS et RCO;;;;;;oui;;oui;;;;;
248;01307X0051/HY;02203;COINCY;02;AESN;105.0;0;02203_FRHG218_FRHG105;732047.7075;6897859.5922;;HG105;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
249;01073X0001/F;02215;CORBENY;02;AESN;99.0;75;02215_FRHG218_FRHG207;760800.208201;6930745.7131;;HG207;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
250;00835X0095/F;02217;COUCY-LE-CHATEAU-AUFFRIQUE;02;AESN;59.0;91.5;02217_FRHG206_FRHG106;720939.7287;6935771.1707;;HG106;Hors RCS et RCO;;;;;;oui;;oui;;;;;
251;01308X0036/HY;02227;COURMONT;02;AESN;129.0;0;02227_FRHG218_FRHG105;741877.684;6891659.6046;;HG105;Hors RCS et RCO;;;;;;;oui;;;;;;
252;01564X0007/P2;02228;COURTEMONT-VARENNES;02;AESN;62.1;5.15;02228_FRHG218_FRHG103;739701.6984;6886102.9923;;HG103;Hors RCS et RCO;;;;;;oui;;oui;;;;;
253;01564X0006/P1;02228;COURTEMONT-VARENNES;02;AESN;62.1;5.4;02228_FRHG218_FRHG103;739199.1925;6884991.6929;;HG103;Hors RCS et RCO;;;;;;;oui;;;;;;
254;00834X0024/F;02238;CREPY;02;AESN;89.0;150;02238_FRHG206_FRHG106;733724.5632;6942616.7847;;HG106;Hors RCS et RCO;;;;;;oui;;oui;;;;;
255;00496X0002/PC;02240;CROIX-FONSOMMES;02;AEAP;103.0;44;02240_ _FRAG013;729372.7095;6981476.336;;AG013;Hors RCS et RCO;;;;;;oui;;oui;;;;;
256;00496X0004/PC;02240;CROIX-FONSOMMES;02;AEAP;136.0;57.08;02240_ _FRAG013;727974.0686;6980191.9568;;AG013;Hors RCS et RCO;;;;;;;;oui;;;;;
257;01076X0097/F;02250;CUIRY-LES-CHAUDARDES;02;AESN;55.0;31;02250_FRHG207_FRHG003;755721.244401;6921409.7467;;HG003;Hors RCS et RCO;;;;;;oui;;oui;;;;;
258;00832X0007/F;02260;DANIZY;02;AESN;71.91;92.5;02260_FRHG206_FRHG106;729529.521;6951526.5854;;HG106;Hors RCS et RCO;;;;;;oui;;oui;;;;;
259;01302X0031/HY;02272;DROIZY;02;AESN;101.0;0;02272_FRHG218_FRHG106;728894.6931;6907718.7957;;HG106;Hors RCS et RCO;;;;;;oui;;oui;;;;;
260;00516X0061/P;02278;EPARCY;02;AESN;154.0;7.5;02278_ _FRHG309;777339.307401;6975242.978;;HG309;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
261;00516X0062/HY;02278;EPARCY;02;AESN;164.0;0;02278_ _FRHG309;777424.195101;6975197.5851;;HG309;Hors RCS et RCO;;;;;;oui;;oui;;;;;
262;00516X0063/HY;02278;EPARCY;02;AESN;164.0;0;02278_ _FRHG309;777244.686501;6976432.6272;;HG309;Hors RCS et RCO;;;;;;oui;;oui;;;;;
